timestamp          ,seat_count,active_vehicles,enroute_count,denied,finished,pk_delay          ,total_delay       ,run_time,O0,O1,O2,O3,O4,V1,V2,V3,V4
2011-02-12 10:29:00,12        ,5              ,8            ,81164 ,504     ,512.813492063492  ,529.5079365079365 ,3       ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 10:29:30,12        ,5              ,8            ,81343 ,504     ,512.813492063492  ,529.5079365079365 ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 10:30:00,12        ,5              ,8            ,81402 ,504     ,512.813492063492  ,529.5079365079365 ,1       ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,13
2011-02-12 10:30:30,12        ,5              ,8            ,81551 ,504     ,512.813492063492  ,529.5079365079365 ,1       ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 10:31:00,10        ,5              ,7            ,81616 ,505     ,512.9485148514851 ,529.609900990099  ,0       ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:31:30,7         ,5              ,6            ,81765 ,506     ,513.001976284585  ,529.6284584980237 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:32:00,8         ,5              ,7            ,81828 ,507     ,512.9526627218935 ,529.6173570019724 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:32:30,8         ,5              ,7            ,82001 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:33:00,8         ,5              ,7            ,82056 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:33:30,8         ,5              ,7            ,82225 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 10:34:00,8         ,5              ,7            ,82280 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 10:34:30,8         ,5              ,7            ,82436 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:35:00,8         ,5              ,7            ,82493 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:35:30,8         ,5              ,7            ,82654 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 10:36:00,8         ,5              ,7            ,82717 ,507     ,512.9526627218935 ,529.6173570019724 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:36:30,10        ,5              ,8            ,82885 ,508     ,512.9370078740158 ,529.5846456692914 ,1       ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:37:00,7         ,5              ,6            ,82931 ,510     ,512.9117647058823 ,529.4941176470588 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:37:30,7         ,5              ,6            ,83079 ,510     ,512.9117647058823 ,529.4941176470588 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:38:00,7         ,5              ,6            ,83132 ,510     ,512.9117647058823 ,529.4941176470588 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,8
2011-02-12 10:38:30,7         ,5              ,6            ,83298 ,510     ,512.9117647058823 ,529.4941176470588 ,0       ,4 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,13
2011-02-12 10:39:00,9         ,5              ,6            ,83362 ,511     ,512.9060665362035 ,529.5420743639921 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 10:39:30,10        ,5              ,7            ,83515 ,511     ,512.9060665362035 ,529.5420743639921 ,0       ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 10:40:00,10        ,5              ,7            ,83567 ,511     ,512.9060665362035 ,529.5420743639921 ,0       ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 10:40:30,11        ,5              ,8            ,83732 ,512     ,512.982421875     ,529.583984375     ,1       ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 10:41:00,11        ,5              ,8            ,83787 ,512     ,512.982421875     ,529.583984375     ,1       ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,22
2011-02-12 10:41:30,8         ,5              ,7            ,83950 ,513     ,513.1520467836257 ,529.7212475633528 ,2       ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,23
2011-02-12 10:42:00,9         ,5              ,8            ,84007 ,514     ,513.2529182879377 ,529.8365758754863 ,2       ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,26
2011-02-12 10:42:30,10        ,5              ,9            ,84177 ,514     ,513.2529182879377 ,529.8365758754863 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 10:43:00,10        ,5              ,9            ,84232 ,514     ,513.2529182879377 ,529.8365758754863 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,23
2011-02-12 10:43:30,10        ,5              ,9            ,84397 ,514     ,513.2529182879377 ,529.8365758754863 ,0       ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,22
2011-02-12 10:44:00,10        ,5              ,9            ,84463 ,514     ,513.2529182879377 ,529.8365758754863 ,0       ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,13
2011-02-12 10:44:30,9         ,5              ,8            ,84621 ,515     ,513.3048543689321 ,529.9553398058252 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 10:45:00,9         ,5              ,8            ,84664 ,515     ,513.3048543689321 ,529.9553398058252 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 10:45:30,9         ,5              ,8            ,84820 ,515     ,513.3048543689321 ,529.9553398058252 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 10:46:00,9         ,5              ,8            ,84879 ,515     ,513.3048543689321 ,529.9553398058252 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 10:46:30,9         ,5              ,8            ,85037 ,515     ,513.3048543689321 ,529.9553398058252 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,13
2011-02-12 10:47:00,8         ,5              ,7            ,85101 ,516     ,513.4166666666666 ,530.0329457364342 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 10:47:30,6         ,5              ,6            ,85288 ,519     ,513.7707129094413 ,530.3892100192678 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:48:00,6         ,5              ,6            ,85353 ,519     ,513.7707129094413 ,530.3892100192678 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:48:30,6         ,5              ,6            ,85548 ,519     ,513.7707129094413 ,530.3892100192678 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,22
2011-02-12 10:49:00,6         ,5              ,6            ,85615 ,519     ,513.7707129094413 ,530.3892100192678 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:49:30,6         ,5              ,6            ,85793 ,519     ,513.7707129094413 ,530.3892100192678 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:50:00,7         ,5              ,7            ,85854 ,520     ,513.8826923076923 ,530.5096153846154 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 10:50:30,7         ,5              ,7            ,86024 ,520     ,513.8826923076923 ,530.5096153846154 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,19
2011-02-12 10:51:00,7         ,5              ,7            ,86097 ,520     ,513.8826923076923 ,530.5096153846154 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 10:51:30,7         ,5              ,7            ,86281 ,522     ,514.1245210727969 ,530.7126436781609 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 10:52:00,6         ,5              ,6            ,86339 ,523     ,514.2848948374761 ,530.8393881453155 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:52:30,6         ,5              ,6            ,86524 ,523     ,514.2848948374761 ,530.8393881453155 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 10:53:00,6         ,5              ,6            ,86584 ,523     ,514.2848948374761 ,530.8393881453155 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:53:30,6         ,5              ,6            ,86767 ,523     ,514.2848948374761 ,530.8393881453155 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 10:54:00,5         ,5              ,5            ,86840 ,524     ,514.4274809160305 ,530.4332061068702 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,8
2011-02-12 10:54:30,6         ,5              ,6            ,87023 ,525     ,514.52            ,530.4933333333333 ,1       ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 10:55:00,9         ,5              ,8            ,87086 ,527     ,514.2903225806451 ,530.4876660341556 ,2       ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 10:55:30,10        ,5              ,9            ,87279 ,528     ,514.2613636363636 ,530.5511363636364 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 10:56:00,11        ,5              ,10           ,87357 ,529     ,514.289224952741  ,530.5935727788279 ,2       ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,22
2011-02-12 10:56:30,11        ,5              ,10           ,87550 ,529     ,514.289224952741  ,530.5935727788279 ,2       ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,20
2011-02-12 10:57:00,10        ,5              ,9            ,87612 ,530     ,514.3528301886793 ,530.6245283018868 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,19
2011-02-12 10:57:30,9         ,5              ,8            ,87805 ,531     ,514.467043314501  ,530.7080979284369 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 10:58:00,9         ,5              ,8            ,87876 ,531     ,514.467043314501  ,530.7080979284369 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 10:58:30,9         ,5              ,8            ,88075 ,531     ,514.467043314501  ,530.7080979284369 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 10:59:00,9         ,5              ,8            ,88134 ,531     ,514.467043314501  ,530.7080979284369 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 10:59:30,9         ,5              ,8            ,88333 ,531     ,514.467043314501  ,530.7080979284369 ,0       ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 11:00:00,8         ,5              ,7            ,88419 ,532     ,514.5714285714286 ,530.7800751879699 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:00:30,8         ,5              ,7            ,88594 ,532     ,514.5714285714286 ,530.7800751879699 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:01:00,8         ,5              ,7            ,88658 ,532     ,514.5714285714286 ,530.7800751879699 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:01:30,6         ,5              ,6            ,88841 ,533     ,514.6791744840525 ,530.8911819887429 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:02:00,7         ,5              ,7            ,88914 ,536     ,514.8059701492538 ,531.0317164179105 ,2       ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:02:30,7         ,5              ,7            ,89094 ,536     ,514.8059701492538 ,531.0317164179105 ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:03:00,9         ,5              ,9            ,89160 ,538     ,514.9386617100372 ,531.1022304832713 ,2       ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,21
2011-02-12 11:03:30,10        ,5              ,10           ,89351 ,538     ,514.9386617100372 ,531.1022304832713 ,1       ,2 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,21
2011-02-12 11:04:00,11        ,5              ,11           ,89421 ,539     ,514.9480519480519 ,531.152133580705  ,1       ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 11:04:30,11        ,5              ,11           ,89619 ,539     ,514.9480519480519 ,531.152133580705  ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,21
2011-02-12 11:05:00,11        ,5              ,11           ,89681 ,539     ,514.9480519480519 ,531.152133580705  ,0       ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,25
2011-02-12 11:05:30,11        ,5              ,11           ,89864 ,539     ,514.9480519480519 ,531.152133580705  ,0       ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:06:00,10        ,5              ,10           ,89931 ,540     ,515.062962962963  ,531.1333333333333 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:06:30,8         ,5              ,8            ,90130 ,542     ,514.9704797047971 ,531.0369003690037 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:07:00,7         ,5              ,7            ,90191 ,545     ,515.1211009174312 ,531.154128440367  ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:07:30,7         ,5              ,7            ,90373 ,545     ,515.1211009174312 ,531.154128440367  ,1       ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:08:00,7         ,5              ,7            ,90439 ,545     ,515.1211009174312 ,531.154128440367  ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:08:30,7         ,5              ,7            ,90616 ,545     ,515.1211009174312 ,531.154128440367  ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:09:00,7         ,5              ,7            ,90676 ,545     ,515.1211009174312 ,531.154128440367  ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:09:30,7         ,5              ,7            ,90832 ,545     ,515.1211009174312 ,531.154128440367  ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:10:00,6         ,5              ,6            ,90898 ,546     ,515.2747252747253 ,531.2783882783883 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,9
2011-02-12 11:10:30,6         ,5              ,6            ,91089 ,546     ,515.2747252747253 ,531.2783882783883 ,0       ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 11:11:00,5         ,5              ,5            ,91159 ,547     ,515.3034734917733 ,531.2778793418647 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,8
2011-02-12 11:11:30,5         ,5              ,5            ,91323 ,547     ,515.3034734917733 ,531.2778793418647 ,0       ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,10
2011-02-12 11:12:00,9         ,5              ,7            ,91389 ,549     ,515.3023679417122 ,531.2185792349727 ,2       ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 11:12:30,9         ,5              ,7            ,91549 ,549     ,515.3023679417122 ,531.2185792349727 ,2       ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,28
2011-02-12 11:13:00,12        ,5              ,9            ,91622 ,550     ,515.4472727272728 ,531.3345454545455 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:13:30,13        ,5              ,10           ,91820 ,551     ,515.5771324863883 ,531.4337568058077 ,2       ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:14:00,16        ,5              ,11           ,91885 ,552     ,515.7155797101449 ,531.5416666666666 ,2       ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,28
2011-02-12 11:14:30,16        ,5              ,11           ,92051 ,552     ,515.7155797101449 ,531.5416666666666 ,1       ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,19
2011-02-12 11:15:00,16        ,5              ,11           ,92113 ,552     ,515.7155797101449 ,531.5416666666666 ,1       ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:15:30,13        ,5              ,10           ,92311 ,553     ,515.866184448463  ,531.6636528028934 ,2       ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:16:00,13        ,5              ,10           ,92373 ,554     ,515.9801444043321 ,531.7472924187725 ,0       ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:16:30,12        ,5              ,9            ,92549 ,555     ,516.1189189189189 ,531.8576576576577 ,0       ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,23
2011-02-12 11:17:00,13        ,5              ,10           ,92601 ,556     ,516.1187050359712 ,531.93345323741   ,1       ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,17
2011-02-12 11:17:30,13        ,5              ,10           ,92774 ,556     ,516.1187050359712 ,531.93345323741   ,0       ,2 ,0 ,2 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:18:00,13        ,5              ,10           ,92825 ,556     ,516.1187050359712 ,531.93345323741   ,0       ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:18:30,12        ,5              ,9            ,93014 ,557     ,515.3806104129264 ,531.165170556553  ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:19:00,12        ,5              ,9            ,93068 ,557     ,515.3806104129264 ,531.165170556553  ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:19:30,12        ,5              ,9            ,93233 ,559     ,515.0751341681574 ,530.9660107334525 ,1       ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:20:00,12        ,5              ,9            ,93298 ,559     ,515.0751341681574 ,530.9660107334525 ,0       ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:20:30,12        ,5              ,9            ,93466 ,559     ,515.0751341681574 ,530.9660107334525 ,0       ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:21:00,12        ,5              ,9            ,93541 ,559     ,515.0751341681574 ,530.9660107334525 ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:21:30,12        ,5              ,9            ,93716 ,559     ,515.0751341681574 ,530.9660107334525 ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:22:00,12        ,5              ,9            ,93775 ,559     ,515.0751341681574 ,530.9660107334525 ,0       ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:22:30,11        ,5              ,8            ,93966 ,560     ,515.1946428571429 ,531.0571428571428 ,0       ,2 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:23:00,10        ,5              ,7            ,94028 ,561     ,515.336898395722  ,531.1693404634581 ,0       ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:23:30,10        ,5              ,7            ,94228 ,561     ,515.336898395722  ,531.1693404634581 ,0       ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:24:00,10        ,5              ,7            ,94303 ,561     ,515.336898395722  ,531.1693404634581 ,0       ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:24:30,10        ,5              ,7            ,94498 ,561     ,515.336898395722  ,531.1693404634581 ,0       ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:25:00,10        ,5              ,7            ,94560 ,561     ,515.336898395722  ,531.1693404634581 ,0       ,3 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:25:30,13        ,5              ,9            ,94760 ,563     ,515.2735346358792 ,531.1420959147424 ,2       ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:26:00,13        ,5              ,9            ,94825 ,563     ,515.2735346358792 ,531.1420959147424 ,1       ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:26:30,13        ,5              ,9            ,95024 ,563     ,515.2735346358792 ,531.1420959147424 ,1       ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:27:00,12        ,5              ,8            ,95084 ,564     ,515.3723404255319 ,531.2127659574468 ,0       ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:27:30,10        ,5              ,7            ,95252 ,565     ,515.4690265486726 ,531.2814159292035 ,0       ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:28:00,11        ,5              ,7            ,95301 ,566     ,515.5123674911661 ,531.3445229681979 ,1       ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:28:30,11        ,5              ,7            ,95499 ,566     ,515.5123674911661 ,531.3445229681979 ,1       ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:29:00,12        ,5              ,7            ,95559 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:29:30,12        ,5              ,7            ,95758 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,19
2011-02-12 11:30:00,12        ,5              ,7            ,95813 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:30:30,12        ,5              ,7            ,95989 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:31:00,12        ,5              ,7            ,96050 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:31:30,12        ,5              ,7            ,96250 ,567     ,515.6225749559082 ,531.1040564373898 ,0       ,2 ,2 ,0 ,1 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:32:00,15        ,5              ,8            ,96319 ,570     ,515.7140350877193 ,531.3491228070176 ,2       ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:32:30,15        ,5              ,8            ,96489 ,570     ,515.7140350877193 ,531.3491228070176 ,2       ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:33:00,15        ,5              ,8            ,96552 ,570     ,515.7140350877193 ,531.3491228070176 ,0       ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:33:30,15        ,5              ,9            ,96740 ,571     ,515.1926444833625 ,530.9106830122591 ,1       ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:34:00,15        ,5              ,9            ,96798 ,571     ,515.1926444833625 ,530.9106830122591 ,1       ,1 ,1 ,0 ,2 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:34:30,15        ,5              ,9            ,96980 ,572     ,515.201048951049  ,530.8916083916084 ,1       ,1 ,1 ,0 ,2 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:35:00,13        ,5              ,9            ,97039 ,573     ,515.3438045375218 ,531.0069808027923 ,1       ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:35:30,13        ,5              ,9            ,97230 ,573     ,515.3438045375218 ,531.0069808027923 ,1       ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,5 ,18
2011-02-12 11:36:00,10        ,5              ,7            ,97309 ,576     ,515.5520833333334 ,531.1336805555555 ,0       ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:36:30,10        ,5              ,7            ,97509 ,576     ,515.5520833333334 ,531.1336805555555 ,0       ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,13
2011-02-12 11:37:00,10        ,5              ,7            ,97592 ,576     ,515.5520833333334 ,531.1336805555555 ,0       ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,12
2011-02-12 11:37:30,10        ,5              ,7            ,97767 ,576     ,515.5520833333334 ,531.1336805555555 ,0       ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:38:00,12        ,5              ,8            ,97821 ,577     ,515.6603119584056 ,531.2149046793761 ,1       ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,23
2011-02-12 11:38:30,11        ,5              ,7            ,98020 ,578     ,515.7975778546713 ,531.3252595155709 ,1       ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,14
2011-02-12 11:39:00,10        ,5              ,7            ,98074 ,579     ,515.9360967184801 ,531.4352331606218 ,0       ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:39:30,10        ,5              ,7            ,98257 ,579     ,515.9360967184801 ,531.4352331606218 ,0       ,3 ,1 ,1 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:40:00,10        ,5              ,7            ,98323 ,579     ,515.9360967184801 ,531.4352331606218 ,0       ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:40:30,10        ,5              ,7            ,98522 ,579     ,515.9360967184801 ,531.4352331606218 ,0       ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,11
2011-02-12 11:41:00,10        ,5              ,8            ,98584 ,580     ,515.8241379310344 ,531.5241379310345 ,1       ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:41:30,12        ,5              ,9            ,98780 ,581     ,515.9672977624784 ,531.6402753872634 ,2       ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,17
2011-02-12 11:42:00,12        ,5              ,9            ,98863 ,581     ,515.9672977624784 ,531.6402753872634 ,1       ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:42:30,12        ,5              ,9            ,99058 ,581     ,515.9672977624784 ,531.6402753872634 ,0       ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,16
2011-02-12 11:43:00,12        ,5              ,9            ,99107 ,581     ,515.9672977624784 ,531.6402753872634 ,0       ,1 ,1 ,3 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:43:30,10        ,5              ,8            ,99306 ,582     ,516.0756013745704 ,531.7216494845361 ,0       ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,5 ,15
2011-02-12 11:44:00,9         ,5              ,7            ,99365 ,583     ,516.1715265866209 ,531.7907375643225 ,0       ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,5 ,12
